['image10', 201.42267267267266, 149.22207207207208, 80.13988988988989, 143.59487821154488, 44.489122923726946, 58.4317580915077, 48.76290620347906, 71.11874600384914, 0.22087445436703737, 0.39157583915123506, 0.6084723384381738, 0.49527355633866377, 9.876867587475028, 9.825860913078902, 9.734698406528365, 10.868315480342181, 0.0, 0.0, 0.0, 0.0, -1.0448360499308154, -1.1067457115911243, 1.7382177692786902, -1.2323027981085886, -0.42079026381903123, 0.3605402062580188, 1.3288398544907642, 0.06983783533860896, 'fire']
['image5', 191.42657657657657, 125.73608608608609, 67.70185185185186, 128.28817150483817, 33.79887021809918, 31.969418399611307, 24.250629674581393, 58.92417117087682, 0.17656310227424762, 0.2542581003970747, 0.35819743494827405, 0.4593110220504982, 9.886607747176893, 9.871444876822821, 9.84070872993395, 10.892126245186757, 0.0, 0.0, 0.0, 0.0, -0.4589577494966566, 0.9692863771899218, 1.4296701686632005, -0.943022998393046, -0.07513887202626136, 0.876269292459911, 0.9431223713712388, 0.2771961852385019, 'fire']
['image7', 101.51641641641642, 66.72242242242243, 27.192892892892893, 65.14391057724391, 16.89001638318314, 14.892995973503938, 10.735789990786229, 33.60586155797426, 0.16637719276753177, 0.22320826242212494, 0.3948013193400296, 0.5158711115158854, 9.888615018231729, 9.877232752761314, 9.818877016871971, 10.85658673581633, 0.0, 0.0, 0.0, 0.0, 0.0766272436097335, -0.09520711514775693, 0.2090440462590215, -1.0056361979593633, 0.2150034490986559, 0.16000691188991795, 0.2517069729110968, 0.12643165579320487, 'noFire']
['image16', 34.61696696696697, 12.714014014014014, 4.415565565565566, 17.248848848848848, 36.39810578195553, 15.309725062367681, 5.387443967965089, 26.30046737405256, 1.0514527692933988, 1.2041614116118282, 1.220102813097973, 1.524766528162127, 9.230019713468154, 9.137317080864241, 9.144597572305734, 10.023781581643583, 0.0, 0.0, 0.0, 0.0, -1.554719907525506, -0.783240884909179, 1.5850739288516849, 1.5263212008493552, 0.3963100975731934, 0.8664037354156091, 1.2989719726907278, 1.652295484578456, 'noFire']
['image11', 160.97832832832833, 98.01191191191191, 42.70025025025025, 100.5634968301635, 54.67044391850641, 46.20016464756062, 25.943211832339014, 65.32222859843965, 0.3396136889122218, 0.4713729560656154, 0.6075658030174418, 0.6495620245660211, 9.841250287186725, 9.791862207576623, 9.710343760555599, 10.78383445674907, 0.0, 0.0, 0.0, 0.0, -0.6902036594198209, 1.249629649746426, 0.6674325229348765, -0.4558290638319624, -0.05641311906781849, 0.9081485621223754, 0.7767930643296377, 0.6328718575123456, 'noFire']
['image9', 202.82687687687687, 134.75445445445445, 67.57142142142142, 135.05091758425093, 38.079784378777546, 34.32716886374229, 23.659943935449427, 64.12323655372525, 0.18774525824747246, 0.2547386578255526, 0.35014719888590023, 0.4748078554425389, 9.883492778262902, 9.869115169943017, 9.835997809067825, 10.882020527269459, 0.0, 0.0, 0.0, 0.0, 0.1270751683293181, 0.2526802448015508, 0.5649345847977223, -1.1053452106195705, -0.861772729728608, 0.09550497997782793, 0.08442812751589109, 0.17943642703158363, 'fire']
['image2', 122.89049049049049, 78.32112112112112, 42.97742742742743, 81.39634634634635, 62.20322629109105, 47.887337380833465, 28.19780766914042, 58.208788394684944, 0.5061679389741264, 0.6114230324509429, 0.6561073883902386, 0.7151277791634904, 9.780608694082707, 9.730881238215755, 9.70221085816224, 10.76690528564629, 0.0, 0.0, 0.0, 0.0, -0.9132379264183696, 0.38443427372170236, 1.4129383481668665, 0.6735153903861852, 0.6998787115202957, 1.0586222067763464, 1.196891032749876, 1.1747817193634478, 'fire']
['image8', 92.8422922922923, 50.18418418418418, 18.37902902902903, 53.80183516850183, 18.15740605222001, 18.09803439490237, 13.064440679509651, 34.73677081348725, 0.19557257370440245, 0.36063223282617524, 0.7108341065719428, 0.6456428615249878, 9.88338368974115, 9.834206616558022, 9.657894463179892, 10.77114581194976, 0.0, 0.0, 0.0, 0.0, 0.5960095875075684, -0.26146228282856443, 4.881194735799191, -0.945970758188059, 0.35485398381638555, 0.17952790939074342, 1.525787545163121, 0.3063415896678232, 'noFire']
['image6', 161.68178178178178, 111.10940940940941, 55.72037037037037, 109.50385385385385, 57.65419190546947, 50.88863030428111, 29.469305649071565, 64.29068253142404, 0.3565905278263448, 0.4580046872247307, 0.5288784954800307, 0.587108857531423, 9.839348698955302, 9.804506362380865, 9.769781484365877, 10.832265991219613, 0.0, 0.0, 0.0, 0.0, -1.4255491826037991, -0.34523372065635183, 0.1582857041351482, -0.4319098505543404, 0.3237660265878718, 0.8697713791651748, 0.878730946610496, 0.7254303676891741, 'fire']
['image12', 116.47997997997997, 56.064914914914915, 20.52032032032032, 64.35507173840507, 33.06626721641297, 22.659465829084038, 14.017682865952843, 46.585201668387604, 0.28387940332833367, 0.4041648125832784, 0.6831122831972454, 0.7238777055171399, 9.863578895308262, 9.82098611686738, 9.65321384672892, 10.731044794053199, 0.0, 0.0, 0.0, 0.0, -0.10028662440621794, 0.22183059698106478, 0.9178233721601519, -0.12811059162079985, 0.7131765551766795, 0.6314374879767852, 0.8340505804267969, 0.7406023459294864, 'noFire']
['image3', 68.94264264264264, 43.63653653653654, 19.594394394394396, 44.057857857857854, 21.079225487920425, 19.63404242733663, 10.648071658222781, 26.83965889820984, 0.30575018130915727, 0.44994502281126725, 0.5434243816828043, 0.6091911909290185, 9.85327560926651, 9.792135482590908, 9.745786158849505, 10.805498546422815, 0.0, 0.0, 0.0, 0.0, 0.12196136715024819, -0.14103677305044737, 1.1694602133139904, -0.5170905370722032, 0.06255499127297849, 0.23052985547870938, 0.7190826473324843, 0.4884458428969158, 'noFire']
['image13', 152.70775775775775, 99.95005005005005, 43.307357357357354, 98.65505505505506, 29.766620257579397, 18.72292860513682, 14.315135312753627, 49.760299295971514, 0.19492539668350423, 0.18732285372304766, 0.3305474216454741, 0.5043867166077042, 9.882973711555284, 9.884182509779771, 9.840623416920284, 10.866440825046041, 0.0, 0.0, 0.0, 0.0, -0.3537074481926643, 0.5411843013506679, 1.466504645901697, -0.8638438629330918, -0.133225064650627, -0.326036978261742, -0.21198337206340498, 0.25192068517050487, 'fire']
['image1', 185.9458958958959, 118.46086086086086, 69.3425925925926, 124.58311644978312, 32.66580904790094, 30.474433723539967, 22.912378199565953, 55.90203173752426, 0.1756737296648338, 0.25725318474035025, 0.3304228662776236, 0.44871274158611385, 9.886740089201712, 9.870875293224804, 9.84978622920898, 10.898899087990468, 0.0, 0.0, 0.0, 0.0, -0.03163275748654204, 1.8774478652850455, 2.0820690012485157, -0.865332153184752, -0.06123374363327179, 1.010249921508136, 0.993937105179059, 0.3683466176336261, 'fire']
['image4', 56.18083083083083, 33.409409409409406, 13.191491491491492, 34.260577243910575, 23.791322155784677, 17.6106895929572, 10.536212766318588, 25.247465587375462, 0.4234775777422023, 0.5271176565006066, 0.7987127742995886, 0.7369246994185689, 9.798368971798435, 9.741508012997409, 9.587346372498363, 10.71174842698639, 0.0, 0.0, 0.0, 0.0, -0.44605867541943134, -0.6669364809944001, 3.4485948505813626, -0.5129572335063073, -0.255879960883993, 0.018233608268998475, 1.4692130088334532, 0.599932226709051, 'noFire']
['image14', 143.48283283283283, 85.81136136136136, 36.79049049049049, 88.6948948948949, 59.18553525284914, 42.25053856529649, 25.505475469761357, 62.2967762056988, 0.4124921015589669, 0.49236532196913513, 0.693262718972283, 0.7023716108973537, 9.804013037394654, 9.76027237041425, 9.641315265102806, 10.7389711050248, 0.0, 0.0, 0.0, 0.0, -0.848264497117317, -0.21424626222405152, 1.2557005670111492, -0.6774737611476622, -0.4269982466561879, -0.06858607782677653, 0.8014404792219122, 0.5559275855797796, 'fire']
